edge_id,length_m,infra_type,current_comfort,upgrade_cost_est,priority_category,is_candidate,population_density,comfort_gap,bixi_station_count,bixi_trip_demand,combined_demand_score,distance_to_rev,is_rev_connector,connectivity_priority,priority_with_connectivity
275886d8b0f90852cc622882bb8a43f1,312.90000000000003,bande cyclable,3,625800.0000000001,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
183b2374f1ff3e14310a59d2823137eb,93.10000000000001,piste cyclable sur rue,4,139650.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
28f25a3ddba9304aa3dcf3d2c7237009,338.3,bande cyclable,3,676600.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
1d813f2d40f0aa33932ce5c82ccb189c,232.3,bande cyclable,3,464600.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,86.8605240138649,True,0.18072911852459292,high_priority_connector
bfb355e32e27b1648282f702e5f36200,81.60000000000001,piste cyclable sur rue,4,122400.00000000001,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
527a82f1f7020811e48559f117cf70e7,176.1,bande cyclable,3,352200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
c154854d690875a0a68aacabc89de120,118.3,piste cyclable sur rue,4,177450.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
e46fddd6c1dd922695a8ce811713aa08,338.2,bande cyclable,3,676400.0,high_priority,True,4828.27759975899,2,1,11410,0.44298493574287057,0.0,True,0.8647224708093215,high_priority_connector
4388fbe12d6e6982b28c69477912e269,69.3,piste cyclable sur rue,4,103950.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
94dd9a9956935905a0c691480ac68e05,64.8,piste cyclable sur rue,4,97200.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
f8119415b80054d8e6b6e7767b53bbc4,105.0,piste cyclable sur rue,4,157500.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,89.87522558983068,True,0.18047705871303968,medium_priority_connector
40f77b811c409fa2f536c9d42e12b5bb,99.7,bande cyclable,3,199400.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
f5f135dcbcabc6b656a92df6a5b921f5,37.199999999999996,chaussée désignée,2,148799.99999999997,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
09397718aa588e8b50c3857629539b20,56.5,piste cyclable sur rue,4,84750.0,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,0.0,True,0.8407037258384107,medium_priority_connector
596f11b1b6ddcfa693aab65af6144007,85.6,bande cyclable,3,171200.0,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
dae97586b9d4130484b2e2b064ae6bec,227.20000000000002,bande cyclable,3,454400.00000000006,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,37.768579625102284,True,0.19035044883885496,high_priority_connector
5d9746b5f9b137950a4627d12a86d3f1,137.2,piste cyclable sur rue,4,205799.99999999997,medium_priority,True,4828.27759975899,1,0,0,0.38901610617116833,84.97904736332198,True,0.18089538740995442,medium_priority_connector
0643dd06a6c091b82659d86cfb7f2185,72.8,chaussée désignée,2,291200.0,transformative,True,4828.27759975899,3,0,0,0.38901610617116833,0.0,True,0.8407037258384107,transformative_connector
5205fc18b528e527e305fb165e35b8bb,62.199999999999996,bande cyclable,3,124399.99999999999,high_priority,True,4828.27759975899,2,0,0,0.38901610617116833,0.0,True,0.8407037258384107,high_priority_connector
